punk_id,Trait
577,'Spots'
578,'Fedora'
578,'FrontBeardDark'
579,'Earring'
579,'StraightHairBlonde'
579,'HiddenEarring'
580,'ClownEyesGreen'
580,'TassleHat'
581,'BlondeShort'
581,'Cigarette'
581,'Earring'
582,'Cap'
583,'ClassicShades'
583,'Do-rag'
584,'HotLipstick'
584,'RedMohawk'
585,'Earring'
585,'PinkWithHat'
585,'HiddenEarring'
586,'PurpleEyeShadow'
586,'WildHair'
587,'Do-rag'
587,'Earring'
588,'BigShades'
588,'BlackLipstick'
588,'Cigarette'
588,'Earring'
588,'TassleHat'
588,'HiddenEarring'
589,'Earring'
589,'HotLipstick'
589,'Mohawk'
589,'RegularShades'
590,'ClassicShades'
590,'StraightHairDark'
591,'Goat'
591,'ShavedHead'
591,'SmallShades'
592,'Cigarette'
592,'EyePatch'
592,'PurpleHair'
593,'Earring'
593,'NerdGlasses'
593,'Tiara'
594,'EyePatch'
594,'KnittedCap'
595,'EyePatch'
595,'Headband'
596,'BlondeBob'
596,'Earring'
596,'MedicalMask'
596,'HiddenEarring'
597,'MessyHair'
597,'RosyCheeks'
598,'Earring'
598,'PurpleEyeShadow'
598,'WildWhiteHair'
598,'HiddenEarring'
599,'MohawkThin'
599,'ShadowBeard'
600,'CrazyHair'
600,'PurpleLipstick'
601,'BlackLipstick'
601,'ClownEyesBlue'
601,'MohawkDark'
602,'CrazyHair'
602,'HotLipstick'
603,'BlackLipstick'
603,'Cigarette'
603,'WildBlonde'
604,'PurpleLipstick'
604,'WildHair'
605,'Cigarette'
605,'ClownHairGreen'
605,'Earring'
605,'Mole'
605,'SmallShades'
606,'ClownEyesGreen'
606,'MohawkDark'
606,'PurpleLipstick'
607,'ClownEyesGreen'
607,'Earring'
607,'StringyHair'
608,'DGlasses'
608,'StringyHair'
609,'Do-rag'
609,'LuxuriousBeard'
610,'BigShades'
610,'CapForward'
610,'Earring'
611,'Cap'
612,'MohawkDark'
612,'ShadowBeard'
612,'VR'
613,'Chinstrap'
613,'FrumpyHair'
614,'Headband'
615,'SmallShades'
615,'WildHair'
616,'ClassicShades'
616,'HotLipstick'
616,'StraightHairBlonde'
617,'Hoodie'
617,'NormalBeard'
617,'SmallShades'
618,'ClownEyesGreen'
618,'WildHair'
619,'Earring'
619,'EyePatch'
619,'FrontBeard'
619,'FrumpyHair'
620,'HornedRimGlasses'
620,'StraightHair'
621,'Earring'
621,'EyePatch'
621,'NormalBeard'
621,'PeakSpike'
621,'Smile'
621,'HiddenSmile'
622,'BigBeard'
622,'Earring'
622,'FrumpyHair'
622,'HornedRimGlasses'
623,'Fedora'
623,'HornedRimGlasses'
623,'NormalBeard'
623,'Smile'
623,'HiddenSmile'
624,'BigShades'
624,'CrazyHair'
624,'Earring'
625,'Cigarette'
625,'EyePatch'
625,'NormalBeardBlack'
625,'StringyHair'
626,'CowboyHat'
626,'Earring'
627,'Hoodie'
628,'Earring'
628,'PurpleEyeShadow'
628,'PurpleLipstick'
628,'StringyHair'
629,'RegularShades'
630,'Handlebars'
630,'MohawkThin'
631,'BigShades'
631,'Cigarette'
631,'Headband'
632,'ClownEyesBlue'
632,'PeakSpike'
633,'Cap'
633,'Earring'
633,'RegularShades'
633,'Spots'
634,'BigShades'
634,'FrumpyHair'
635,'Bandana'
635,'RegularShades'
636,'Chinstrap'
636,'ClassicShades'
636,'Mohawk'
637,'BlackLipstick'
637,'StraightHairDark'
638,'Chinstrap'
638,'Smile'
638,'TopHat'
638,'VR'
639,'Mole'
639,'PeakSpike'
639,'ShadowBeard'
640,'KnittedCap'
640,'Pipe'
641,''
642,'PinkWithHat'
642,'PurpleLipstick'
643,'Mohawk'
643,'Mustache'
643,'Smile'
644,'Earring'
644,'MohawkThin'
645,'Cap'
645,'Earring'
645,'Goat'
645,'HornedRimGlasses'
646,'Earring'
646,'GreenEyeShadow'
646,'HotLipstick'
646,'MohawkDark'
647,'Bandana'
648,'BigBeard'
648,'EyePatch'
648,'PeakSpike'
649,'Do-rag'
649,'Earring'
649,'Mustache'
649,'Pipe'
650,'BigBeard'
650,'MessyHair'
651,'Do-rag'
652,'MohawkDark'
652,'NormalBeardBlack'
652,'Vape'
653,'BlueEyeShadow'
653,'WildBlonde'
654,'ClownEyesGreen'
654,'Earring'
654,'WildWhiteHair'
654,'HiddenEarring'
655,'Chinstrap'
655,'Mohawk'
656,'Earring'
656,'MohawkThin'
656,'Smile'
657,'Cap'
657,'Cigarette'
657,'ClassicShades'
657,'Mustache'
658,'BlackLipstick'
658,'Mohawk'
659,'GoldChain'
659,'Mole'
659,'TassleHat'
660,'Earring'
660,'PurpleEyeShadow'
660,'PurpleLipstick'
660,'WildHair'
660,'HiddenEarring'
661,'Goat'
661,'KnittedCap'
662,'Muttonchops'
662,'PurpleHair'
663,'FrumpyHair'
664,'HornedRimGlasses'
664,'TassleHat'
665,'ClownHairGreen'
665,'LuxuriousBeard'
665,'RegularShades'
666,'MessyHair'
666,'PurpleLipstick'
667,'HotLipstick'
667,'MohawkDark'
668,'ClownEyesGreen'
668,'MohawkDark'
669,'BlackLipstick'
669,'MohawkThin'
670,'MohawkThin'
671,'ClassicShades'
671,'Earring'
671,'HalfShaved'
671,'HiddenEarring'
672,'PurpleLipstick'
672,'WildBlonde'
673,'BigShades'
673,'MohawkDark'
674,'MessyHair'
674,'NerdGlasses'
675,'ClassicShades'
675,'MohawkThin'
676,'RegularShades'
676,'Smile'
676,'StringyHair'
677,'Bandana'
677,'ClownEyesBlue'
677,'Pipe'
678,'Do-rag'
678,'Earring'
679,'CrazyHair'
679,'Muttonchops'
679,'SilverChain'
680,'FrontBeardDark'
680,'PeakSpike'
681,'VampireHair'
682,'BlackLipstick'
682,'StraightHairDark'
682,'Vape'
683,'Earring'
683,'KnittedCap'
683,'VR'
683,'HiddenEarring'
684,'ClownEyesBlue'
684,'Earring'
684,'PinkWithHat'
684,'PurpleLipstick'
684,'HiddenEarring'
685,'Mohawk'
685,'RegularShades'
686,'Chinstrap'
686,'Earring'
686,'Pipe'
686,'ShavedHead'
686,'Smile'
687,'Muttonchops'
687,'PeakSpike'
688,'ClownHairGreen'
689,'DGlasses'
689,'BlackLipstick'
689,'MohawkThin'
689,'Mole'
690,'MessyHair'
690,'NerdGlasses'
690,'ShadowBeard'
691,'Earring'
691,'HornedRimGlasses'
691,'MessyHair'
692,'EyeMask'
692,'FrumpyHair'
693,'Bandana'
693,'Earring'
693,'VR'
694,'Earring'
694,'MessyHair'
695,'BlueEyeShadow'
695,'TassleHat'
696,'MohawkThin'
696,'PurpleEyeShadow'
696,'PurpleLipstick'
697,'HotLipstick'
697,'MessyHair'
698,'Hoodie'
698,'RegularShades'
699,'WildHair'
700,'Earring'
700,'MohawkDark'
701,'Goat'
701,'PeakSpike'
702,'Do-rag'
702,'Muttonchops'
703,'NerdGlasses'
703,'PeakSpike'
704,'CapForward'
704,'Mustache'
704,'Smile'
705,'CrazyHair'
705,'HornedRimGlasses'
706,'Tiara'
707,'HotLipstick'
707,'RosyCheeks'
707,'StraightHair'
708,'PurpleLipstick'
708,'StraightHair'
709,'Earring'
709,'ShadowBeard'
709,'ShavedHead'
710,'Earring'
710,'Headband'
710,'Mustache'
710,'RegularShades'
711,'Cap'
711,'Handlebars'
711,'SmallShades'
712,'PurpleLipstick'
712,'StraightHair'
713,'PeakSpike'
713,'VR'
714,'Cigarette'
714,'Earring'
714,'GreenEyeShadow'
714,'HalfShaved'
714,'HiddenEarring'
715,'Earring'
715,'MohawkThin'
715,'NormalBeard'
716,'Do-rag'
716,'Earring'
716,'EyePatch'
716,'Smile'
717,'Earring'
717,'FrumpyHair'
717,'GreenEyeShadow'
717,'HiddenEarring'
718,'Do-rag'
718,'Spots'
719,'Earring'
719,'HotLipstick'
719,'PinkWithHat'
719,'HiddenEarring'
720,'CapForward'
720,'Earring'
721,'BlackLipstick'
721,'HalfShaved'
722,'BigShades'
722,'MohawkDark'
722,'NormalBeardBlack'
723,'NerdGlasses'
723,'WildHair'
724,'PurpleEyeShadow'
724,'RedMohawk'
725,'Cap'
725,'NormalBeard'
726,'Earring'
726,'MohawkDark'
726,'SmallShades'
726,'Vape'
727,'BlackLipstick'
727,'DarkHair'
728,'Cap'
728,'Earring'
728,'PurpleLipstick'
729,'PurpleEyeShadow'
729,'StraightHair'
730,'Bandana'
730,'Earring'
730,'ShadowBeard'
731,'EyeMask'
731,'ShavedHead'
732,'TassleHat'
733,'ClassicShades'
733,'PurpleLipstick'
733,'StringyHair'
734,'Mohawk'
734,'NerdGlasses'
735,'CowboyHat'
735,'Earring'
735,'Mole'
735,'NerdGlasses'
736,'BlackLipstick'
736,'Cigarette'
736,'Earring'
736,'KnittedCap'
737,'ClownEyesGreen'
737,'Earring'
737,'StringyHair'
738,'Earring'
739,'Bandana'
740,'Mohawk'
740,'ShadowBeard'
741,''
742,'Bandana'
743,'Earring'
743,'FrontBeard'
743,'StringyHair'
744,'BlueEyeShadow'
744,'Tiara'
745,'KnittedCap'
745,'Mustache'
745,'NerdGlasses'
746,'MedicalMask'
746,'StringyHair'
747,'Cap'
747,'ClassicShades'
748,'FrumpyHair'
748,'ShadowBeard'
749,'DarkHair'
749,'GreenEyeShadow'
750,'Chinstrap'
750,'RegularShades'
750,'WildHair'
751,'Cigarette'
751,'ClassicShades'
751,'FrumpyHair'
752,'MessyHair'
753,'PurpleLipstick'
753,'WildHair'
754,'Earring'
754,'MohawkDark'
754,'NerdGlasses'
754,'ShadowBeard'
755,'BlackLipstick'
755,'BlondeBob'
755,'Cigarette'
755,'ClownEyesGreen'
755,'Earring'
755,'Mole'
755,'HiddenEarring'
756,'BlueEyeShadow'
756,'Cap'
757,'Earring'
757,'MessyHair'
757,'PurpleLipstick'
758,'BlackLipstick'
758,'Cigarette'
758,'EyePatch'
759,'DarkHair'
759,'PurpleEyeShadow'
760,'BlackLipstick'
760,'FrumpyHair'
761,'PurpleLipstick'
761,'StraightHairDark'
762,'PurpleHair'
763,'Mohawk'
764,'Headband'
764,'HornedRimGlasses'
765,'ClownEyesGreen'
765,'Goat'
765,'Hoodie'
766,'BlackLipstick'
766,'CrazyHair'
766,'HornedRimGlasses'
767,'BlackLipstick'
767,'Earring'
767,'TassleHat'
767,'HiddenEarring'
768,'BigShades'
768,'CapForward'
768,'Earring'
768,'Muttonchops'
769,'Fedora'
769,'SilverChain'
770,'CrazyHair'
770,'LuxuriousBeard'
770,'RegularShades'
771,'ShadowBeard'
771,'StringyHair'
771,'VR'
772,'Hoodie'
772,'NormalBeardBlack'
773,'HotLipstick'
773,'PurpleEyeShadow'
773,'StraightHair'
774,'Do-rag'
774,'Earring'
774,'ShadowBeard'
775,'EyePatch'
775,'PeakSpike'
776,'PurpleLipstick'
776,'TassleHat'
777,'Chinstrap'
777,'Earring'
777,'Mohawk'
777,'Spots'
778,'BlueEyeShadow'
778,'ClownHairGreen'
778,'PurpleLipstick'
779,'Cap'
779,'EyePatch'
780,'BigShades'
780,'WildBlonde'
781,'Earring'
781,'FrontBeardDark'
781,'PoliceCap'
781,'RegularShades'
782,'BlondeBob'
782,'ClassicShades'
783,'HornedRimGlasses'
783,'Mohawk'
784,'DGlasses'
784,'MedicalMask'
784,'MohawkThin'
784,'SilverChain'
785,'Earring'
785,'FrumpyHair'
786,'Earring'
786,'NormalBeard'
786,'VampireHair'
787,'CapForward'
787,'Earring'
787,'ShadowBeard'
788,'ClownEyesGreen'
788,'Earring'
788,'MohawkThin'
788,'Mole'
789,'Cap'
790,'Cap'
790,'HornedRimGlasses'
791,'Earring'
791,'MohawkDark'
791,'ShadowBeard'
791,'SmallShades'
792,'Bandana'
792,'ClownEyesBlue'
793,'PurpleHair'
793,'ShadowBeard'
794,'ClownNose'
794,'Headband'
795,'BlueEyeShadow'
795,'CrazyHair'
795,'HotLipstick'
796,'Bandana'
796,'ClassicShades'
796,'PurpleLipstick'
797,'Bandana'
797,'Cigarette'
798,'Spots'
799,'Fedora'
799,'Mole'
800,'ClassicShades'
800,'CrazyHair'
801,'ShavedHead'
801,'SmallShades'
802,'EyePatch'
802,'Hoodie'
803,'MessyHair'
803,'NerdGlasses'
804,'MessyHair'
804,'Vape'
805,'MohawkThin'
805,'ShadowBeard'
806,'ClownNose'
806,'Mohawk'
807,'Cap'
807,'Earring'
807,'Handlebars'
808,'Earring'
808,'PeakSpike'
808,'ShadowBeard'
809,'Earring'
809,'ShavedHead'
810,'ClownEyesBlue'
810,'FrontBeard'
810,'Hoodie'
811,'Earring'
811,'FrontBeard'
811,'StringyHair'
812,'ClownEyesGreen'
812,'MohawkDark'
813,'WildWhiteHair'
814,'DGlasses'
814,'Earring'
814,'KnittedCap'
815,'BlondeBob'
815,'Cigarette'
816,'Cap'
816,'Mole'
817,'Muttonchops'
817,'WildHair'
818,'ClownEyesGreen'
818,'Earring'
818,'WildBlonde'
819,'DGlasses'
819,'Headband'
819,'Pipe'
819,'ShadowBeard'
820,'Cigarette'
820,'MohawkThin'
821,'BigShades'
821,'PoliceCap'
822,'DGlasses'
822,'BlondeBob'
823,'FrontBeard'
823,'RegularShades'
824,'Beanie'
824,'NerdGlasses'
825,'Earring'
825,'PurpleLipstick'
825,'RosyCheeks'
825,'WildHair'
825,'HiddenEarring'
826,'BlackLipstick'
826,'MessyHair'
827,'TopHat'
827,'VR'
828,'HotLipstick'
828,'StringyHair'
829,'HotLipstick'
829,'Mohawk'
830,'Earring'
830,'HotLipstick'
830,'WildBlonde'
831,'HalfShaved'
831,'PurpleLipstick'
832,'Cigarette'
832,'RedMohawk'
833,'CrazyHair'
833,'ShadowBeard'
834,'Cigarette'
834,'StraightHairBlonde'
835,'ClownEyesBlue'
835,'Earring'
835,'StringyHair'
836,'FrontBeardDark'
836,'KnittedCap'
837,'BlackLipstick'
837,'RedMohawk'
838,'PilotHelmet'
839,'FrumpyHair'
839,'Mole'
839,'PurpleEyeShadow'
840,'Cigarette'
840,'MohawkDark'
840,'Mustache'
841,'Earring'
841,'Goat'
841,'Mohawk'
842,'NerdGlasses'
842,'PurpleHair'
842,'Smile'
843,'Cigarette'
843,'Earring'
843,'PilotHelmet'
843,'PurpleLipstick'
843,'HiddenEarring'
844,'PurpleEyeShadow'
844,'StringyHair'
845,'ClownEyesGreen'
845,'Headband'
846,'Earring'
846,'Headband'
846,'SmallShades'
847,'ClownNose'
847,'MohawkThin'
848,'ClassicShades'
848,'MessyHair'
848,'Mustache'
849,'KnittedCap'
850,'Bandana'
850,'RegularShades'
851,'TopHat'
852,'ClassicShades'
852,'Do-rag'
852,'Goat'
853,'KnittedCap'
853,'Mustache'
853,'RegularShades'
854,'Earring'
854,'MessyHair'
855,'Bandana'
855,'EyePatch'
856,'CapForward'
856,'RegularShades'
857,'ClownEyesGreen'
857,'PurpleLipstick'
857,'TassleHat'
858,'ClownEyesGreen'
858,'StraightHairBlonde'
859,'Chinstrap'
859,'KnittedCap'
859,'VR'
860,'CowboyHat'
860,'NormalBeard'
861,'StraightHair'
862,'Cigarette'
862,'CowboyHat'
862,'Mole'
862,'SilverChain'
863,'BlackLipstick'
864,'Bandana'
864,'NerdGlasses'
865,'Earring'
865,'HotLipstick'
865,'MohawkThin'
865,'PurpleEyeShadow'
866,'ClownEyesGreen'
866,'PurpleLipstick'
866,'StraightHair'
867,'BlackLipstick'
867,'BlondeShort'
867,'Cigarette'
867,'ClownEyesBlue'
868,'FrumpyHair'
868,'SilverChain'
869,'Bandana'
869,'FrontBeardDark'
869,'SmallShades'
870,'BlondeShort'
871,'RegularShades'
871,'WildHair'
872,'HotLipstick'
872,'Vape'
872,'WildBlonde'
873,'EyePatch'
873,'MohawkDark'
873,'Mustache'
874,'Cigarette'
874,'Earring'
874,'RegularShades'
874,'WildHair'
874,'HiddenEarring'
875,'Earring'
875,'RegularShades'
875,'WildWhiteHair'
875,'HiddenEarring'
876,'Mole'
876,'TassleHat'
877,'Earring'
877,'Hoodie'
877,'LuxuriousBeard'
877,'HiddenEarring'
878,'CapForward'
878,'Muttonchops'
879,'ClassicShades'
879,'Earring'
879,'Handlebars'
879,'PurpleHair'
879,'HiddenEarring'
880,'Earring'
880,'StringyHair'
881,'Do-rag'
881,'SmallShades'
882,'Cigarette'
882,'MohawkDark'
883,'BlackLipstick'
883,'Earring'
883,'PilotHelmet'
883,'HiddenEarring'
884,'Earring'
884,'MohawkDark'
884,'PurpleLipstick'
885,'Frown'
885,'KnittedCap'
885,'SilverChain'
886,'BlueEyeShadow'
886,'DarkHair'
887,'MohawkDark'
887,'ShadowBeard'
888,'ClownEyesBlue'
888,'StraightHairDark'
889,'MohawkDark'
889,'Mole'
889,'ShadowBeard'
890,'ShadowBeard'
890,'ShavedHead'
890,'VR'
891,'Earring'
891,'ShadowBeard'
891,'TopHat'
892,'CapForward'
892,'Earring'
893,'Earring'
893,'MessyHair'
894,'Earring'
894,'FrumpyHair'
894,'HiddenEarring'
895,'DGlasses'
895,'Do-rag'
895,'Muttonchops'
896,'GoldChain'
896,'PeakSpike'
897,'Cap'
897,'Cigarette'
897,'Muttonchops'
898,'BlondeBob'
898,'PurpleEyeShadow'
899,'Headband'
899,'NerdGlasses'
900,'FrontBeard'
900,'MessyHair'
900,'SmallShades'
901,'Cigarette'
901,'HotLipstick'
901,'TassleHat'
902,'Earring'
902,'MessyHair'
902,'NerdGlasses'
902,'ShadowBeard'
903,'Cap'
903,'HornedRimGlasses'
903,'MedicalMask'
904,'HalfShaved'
904,'HornedRimGlasses'
904,'HotLipstick'
904,'Vape'
905,'Bandana'
905,'Mustache'
906,'CrazyHair'
906,'Mole'
907,'ClownHairGreen'
907,'HotLipstick'
908,'Frown'
908,'MessyHair'
908,'Pipe'
909,'NerdGlasses'
909,'StringyHair'
910,'Chinstrap'
910,'Earring'
910,'Headband'
911,'ShadowBeard'
911,'ShavedHead'
912,'Cigarette'
912,'PurpleEyeShadow'
912,'StraightHairBlonde'
913,'Fedora'
914,'BigShades'
914,'Cap'
915,'CowboyHat'
915,'FrontBeardDark'
916,'Headband'
917,'Cigarette'
917,'Earring'
917,'Mohawk'
918,'Hoodie'
918,'RosyCheeks'
918,'Vape'
919,'MessyHair'
919,'Muttonchops'
920,'Chinstrap'
920,'Earring'
920,'Smile'
920,'VampireHair'
920,'VR'
921,'Cigarette'
921,'Earring'
921,'RedMohawk'
921,'RegularShades'
922,'HornedRimGlasses'
922,'StraightHairBlonde'
923,'MohawkThin'
923,'ShadowBeard'
924,'DGlasses'
924,'Earring'
924,'Hoodie'
924,'LuxuriousBeard'
924,'HiddenEarring'
925,'BigShades'
925,'Earring'
925,'Muttonchops'
925,'PeakSpike'
925,'Vape'
926,'Mole'
926,'StringyHair'
927,'BlackLipstick'
927,'BlondeBob'
927,'ClownEyesBlue'
928,'ClassicShades'
928,'FrontBeard'
928,'Headband'
928,'SilverChain'
929,'BlondeShort'
930,'EyePatch'
930,'PurpleHair'
931,'PilotHelmet'
932,'Bandana'
932,'Earring'
932,'LuxuriousBeard'
933,'Mustache'
933,'WildHair'
934,'Mohawk'
935,'MohawkDark'
935,'RegularShades'
936,'Do-rag'
936,'Earring'
936,'Mole'
937,'MessyHair'
938,'Earring'
938,'FrontBeardDark'
938,'StringyHair'
939,'Earring'
939,'Hoodie'
939,'VR'
939,'HiddenEarring'
940,'Handlebars'
940,'Headband'
940,'NerdGlasses'
941,'Cigarette'
941,'EyePatch'
941,'MohawkDark'
942,'EyeMask'
942,'Headband'
943,'CowboyHat'
944,'OrangeSide'
944,'PurpleLipstick'
945,'BigShades'
945,'ClownNose'
945,'CowboyHat'
946,'ClassicShades'
946,'FrontBeard'
946,'WildHair'
947,'MohawkDark'
947,'NormalBeardBlack'
948,'DGlasses'
948,'TassleHat'
949,'BlueEyeShadow'
949,'Pigtails'
950,'KnittedCap'
950,'LuxuriousBeard'
951,'TassleHat'
952,'Earring'
952,'EyePatch'
952,'Mole'
952,'StraightHairDark'
952,'HiddenEarring'
953,'NormalBeardBlack'
953,'ShavedHead'
954,'Earring'
954,'FrumpyHair'
954,'NerdGlasses'
954,'HiddenEarring'
955,'Earring'
955,'VampireHair'
956,'PeakSpike'
956,'SmallShades'
957,'Goat'
958,'EyeMask'
958,'MohawkDark'
959,'Earring'
959,'Frown'
959,'NormalBeardBlack'
959,'Pipe'
959,'PoliceCap'
959,'HiddenFrown'
960,'ClownEyesBlue'
960,'Earring'
960,'PurpleLipstick'
960,'StraightHairBlonde'
960,'HiddenEarring'
961,'Headband'
961,'Mole'
962,'EyeMask'
962,'Frown'
962,'PoliceCap'
963,'Cap'
963,'EyeMask'
964,'Earring'
964,'Headband'
964,'LuxuriousBeard'
965,'ClownEyesBlue'
965,'Earring'
965,'PurpleHair'
965,'HiddenEarring'
966,'Earring'
966,'Mole'
966,'PurpleLipstick'
966,'RedMohawk'
967,'Do-rag'
967,'Earring'
967,'VR'
968,'Cap'
969,'CapForward'
969,'ShadowBeard'
970,'Muttonchops'
970,'VampireHair'
971,'HotLipstick'
971,'RedMohawk'
972,'CrazyHair'
972,'VR'
973,'BigBeard'
973,'Earring'
973,'PeakSpike'
974,'Bandana'
974,'ClassicShades'
974,'HotLipstick'
975,'KnittedCap'
975,'NormalBeard'
976,'RegularShades'
976,'StraightHairBlonde'
977,'PurpleLipstick'
977,'TassleHat'
978,'WildHair'
979,'LuxuriousBeard'
979,'MessyHair'
979,'SmallShades'
980,'BlackLipstick'
980,'MohawkDark'
981,'Chinstrap'
981,'Earring'
981,'PeakSpike'
982,'NerdGlasses'
982,'WildBlonde'
983,'MessyHair'
983,'PurpleLipstick'
984,'Earring'
984,'MessyHair'
985,'BigShades'
985,'BlondeBob'
986,'Earring'
986,'NormalBeardBlack'
986,'PeakSpike'
986,'Smile'
986,'HiddenSmile'
987,'HornedRimGlasses'
987,'WildHair'
988,'HotLipstick'
988,'RedMohawk'
989,'Mustache'
989,'ShavedHead'
990,'PurpleLipstick'
990,'StringyHair'
991,'BlackLipstick'
991,'ClownEyesBlue'
991,'TassleHat'
992,'PurpleEyeShadow'
992,'RedMohawk'
993,'Earring'
993,'HornedRimGlasses'
993,'MessyHair'
993,'Mole'
994,'BlackLipstick'
994,'KnittedCap'
994,'Spots'
994,'Vape'
995,'Bandana'
995,'Earring'
995,'FrontBeard'
995,'HornedRimGlasses'
996,'Cap'
996,'Cigarette'
996,'PurpleEyeShadow'
997,'HornedRimGlasses'
997,'StraightHairDark'
998,'BuckTeeth'
998,'HornedRimGlasses'
998,'NormalBeard'
998,'StringyHair'
999,'Headband'
999,'NormalBeard'
999,'Pipe'
1000,'Cigarette'
1000,'DarkHair'
1000,'RosyCheeks'
1001,'LuxuriousBeard'
1001,'NerdGlasses'
1001,'PeakSpike'
1002,'MohawkDark'
1003,'FrumpyHair'
1003,'NerdGlasses'
1004,'BlackLipstick'
1004,'MessyHair'
1005,'PurpleHair'
1005,'RegularShades'
1006,'RegularShades'
1006,'WildHair'
1007,'Earring'
1007,'RegularShades'
1007,'VampireHair'
1008,'CapForward'
1008,'Earring'
1008,'LuxuriousBeard'
1009,'Cap'
1009,'LuxuriousBeard'
1010,'ClassicShades'
1010,'Earring'
1010,'PinkWithHat'
1010,'HiddenEarring'
1011,'Earring'
1011,'StringyHair'
1012,'EyePatch'
1012,'MohawkThin'
1013,'ClownEyesGreen'
1013,'Fedora'
1014,'CapForward'
1014,'LuxuriousBeard'
1015,'MessyHair'
1015,'SilverChain'
1016,'BuckTeeth'
1016,'Headband'
1016,'HornedRimGlasses'
1016,'NormalBeard'
1017,'Goat'
1017,'Mole'
1017,'TopHat'
1018,'FrontBeard'
1018,'TopHat'
1019,'Chinstrap'
1019,'Headband'
1019,'RegularShades'
1020,'Cigarette'
1020,'EyePatch'
1020,'GoldChain'
1020,'StringyHair'
1021,'Cap'
1021,'EyePatch'
1022,'MohawkThin'
1022,'Mole'
1023,'Headband'
1023,'HotLipstick'
1024,'ClownEyesBlue'
1024,'Earring'
1024,'HotLipstick'
1024,'WildHair'
1024,'HiddenEarring'
1025,'Bandana'
1025,'Earring'
1026,'ClownEyesBlue'
1026,'Mole'
1026,'PeakSpike'
1027,'EyeMask'
1027,'Handlebars'
1027,'Hoodie'
1028,'BigShades'
1028,'MohawkThin'
1029,'HornedRimGlasses'
1029,'Mustache'
1030,'Fedora'
1030,'Muttonchops'
1031,'CapForward'
1031,'SmallShades'
1032,'NerdGlasses'
1032,'StraightHairDark'
1033,'HotLipstick'
1033,'MessyHair'
1034,'BigShades'
1034,'Earring'
1034,'Hoodie'
1034,'NormalBeardBlack'
1034,'HiddenEarring'
1035,'BlackLipstick'
1035,'WildHair'
1036,'ClassicShades'
1036,'MohawkThin'
1037,'BlueEyeShadow'
1037,'OrangeSide'
1038,'PurpleLipstick'
1038,'RegularShades'
1038,'WildBlonde'
1039,'ClownEyesBlue'
1039,'HotLipstick'
1039,'MessyHair'
1040,'Earring'
1040,'MohawkDark'
1041,'HotLipstick'
1041,'Mohawk'
1041,'PurpleEyeShadow'
1041,'Vape'
1042,'ClassicShades'
1042,'HalfShaved'
1043,'PurpleLipstick'
1043,'RegularShades'
1043,'TassleHat'
1044,'NormalBeard'
1044,'VR'
1045,'Earring'
1045,'ShavedHead'
1046,'Earring'
1046,'HotLipstick'
1046,'WildBlonde'
1047,'MohawkDark'
1048,'FrontBeardDark'
1048,'StringyHair'
1049,'CrazyHair'
1049,'Smile'
1050,''
1051,'HotLipstick'
1051,'Mole'
1051,'TassleHat'
1052,'Bandana'
1052,'Earring'
1052,'PurpleLipstick'
1053,'BigBeard'
1053,'CapForward'
1053,'NerdGlasses'
1054,'Earring'
1054,'Goat'
1054,'StringyHair'
1055,'HornedRimGlasses'
1055,'HotLipstick'
1055,'WildBlonde'
1056,'Handlebars'
1056,'PeakSpike'
1057,'FrontBeardDark'
1057,'MessyHair'
1058,'Headband'
1058,'NormalBeardBlack'
