Punk_id,Rarity,Genre,Skin,Traits,Owned_by
9106,6095,Male,Mid,"['Cigarette', 'FrontBeard', 'RegularShades', 'StringyHair']",0x0a1036
9107,4163,Female,Light,"['BlackLipstick', 'ClownNose', 'MohawkDark']",0x41dd2C
9108,6746,Male,Dark,"['Earring', 'NormalBeardBlack', 'ShavedHead']",0x3124Dc
9109,1693,Female,Light,"['BlackLipstick', 'Earring', 'WildBlonde']",0x407f0c
9110,5242,Male,Mid,"['Earring', 'Frown', 'Mohawk', 'Muttonchops']",0x6ABc0b
9111,8899,Female,Mid,"['BigShades', 'KnittedCap']",0x6E30a4
9112,386,Male,Light,"['BuckTeeth', 'MohawkDark', 'ShadowBeard']",0xCC7C33
9113,5308,Male,Albino,"['Cigarette', 'Frown', 'FrumpyHair', 'ShadowBeard']",0x536C73
9114,9439,Male,Light,"['Earring', 'FrumpyHair', 'Mole']",0x968b61
9115,6337,Male,Mid,"['DGlasses', 'MohawkThin', 'Muttonchops']",0x6611fE
9116,6325,Male,Dark,"['Do-rag', 'LuxuriousBeard']",0xa25803
9117,6849,Male,Light,"['Earring', 'MohawkThin', 'NormalBeardBlack']",0x50664e
9118,3243,Male,Mid,"['PurpleHair', 'RegularShades']",0x4084dF
9119,7473,Male,Albino,"['ClassicShades', 'Do-rag', 'ShadowBeard']",0x254459
9120,3647,Female,Light,"['Pipe', 'PurpleLipstick', 'TassleHat']",0xa25803
9121,4740,Male,Light,"['CapForward', 'Earring', 'NerdGlasses', 'ShadowBeard']",0xe268CB
9122,6294,Male,Mid,"['EyeMask', 'FrumpyHair', 'LuxuriousBeard']",0xa25803
9123,9341,Male,Dark,"['EyePatch', 'FrumpyHair', 'ShadowBeard']",0xD80F31
9124,2911,Male,Dark,"['ClassicShades', 'ShadowBeard', 'ShavedHead', 'SilverChain']",0x5ed4E5
9125,1496,Female,Mid,"['BigShades', 'ClownNose', 'WildBlonde']",0x304288
9126,8403,Female,Mid,"['ClownEyesGreen', 'Earring', 'FrumpyHair', 'PurpleLipstick', 'HiddenEarring']",0x6f3c65
9127,9720,Female,Dark,"['Cigarette', 'Earring', 'MessyHair']",0x407f0c
9128,7047,Male,Mid,"['ClassicShades', 'Earring', 'NormalBeard', 'WildHair']",0xa25803
9129,71,Male,Light,"['Beanie', 'EyePatch', 'Muttonchops']",0x062C54
9130,3118,Male,Dark,"['FrontBeard', 'PurpleHair', 'Smile', 'HiddenSmile']",0xC272Ed
9131,8791,Female,Light,"['BlackLipstick', 'CrazyHair', 'Earring']",0x5b098b
9132,9312,Male,Dark,"['Cigarette', 'Earring', 'Mohawk']",0x8fA20d
9133,794,Male,Dark,"['ClownEyesGreen', 'LuxuriousBeard', 'TopHat']",0xCffC33
9134,9077,Female,Light,"['EyePatch', 'Mohawk', 'PurpleLipstick']",0xd5b171
9135,6126,Male,Albino,"['Chinstrap', 'Do-rag', 'SmallShades']",0xaBF16c
9136,2443,Female,Light,"['GoldChain', 'PurpleLipstick', 'StraightHairDark']",0x1C0511
9137,4837,Male,Dark,"['DGlasses', 'Hoodie', 'LuxuriousBeard']",0x8F6b1e
9138,5530,Male,Dark,"['BigShades', 'Handlebars', 'Headband']",0x6611fE
9139,9015,Male,Mid,"['Earring', 'MohawkDark', 'Mole', 'NerdGlasses']",0x449c69
9140,6544,Male,Dark,"['LuxuriousBeard', 'StringyHair']",0xB88F61
9141,6196,Male,Light,"['Chinstrap', 'CrazyHair']",0x84D34f
9142,7343,Male,Dark,"['ClassicShades', 'Earring', 'Goat', 'MessyHair']",0x6fd159
9143,2112,Male,Dark,"['Earring', 'Goat', 'VampireHair']",0xFD3b95
9144,7310,Male,Light,"['BigShades', 'Goat', 'Mohawk']",0xD6EF9b
9145,1017,Female,Light,['RosyCheeks'],0x8Dbbca
9146,5155,Male,Light,"['EyePatch', 'FrontBeardDark', 'StringyHair']",0x269616
9147,2283,Female,Dark,"['BlondeBob', 'HornedRimGlasses', 'HotLipstick', 'Mole']",0x26f744
9148,3556,Female,Mid,"['MedicalMask', 'MohawkDark']",0xa25803
9149,1231,Female,Mid,"['Cigarette', 'PurpleEyeShadow', 'WildWhiteHair']",0xDC546f
9150,1837,Male,Dark,"['BigBeard', 'CrazyHair']",0xC20e57
9151,299,Female,Dark,"['BlackLipstick', 'OrangeSide']",0x407f0c
9152,3086,Female,Light,"['BlackLipstick', 'Cigarette', 'DarkHair']",0x830cc1
9153,5345,Female,Mid,"['Cap', 'PurpleEyeShadow']",0x6ABc0b
9154,6219,Male,Albino,"['Chinstrap', 'MohawkThin']",0xa25803
9155,6936,Male,Light,"['NerdGlasses', 'NormalBeard', 'PeakSpike']",0x151Dcb
9156,4592,Male,Light,"['CapForward', 'Frown', 'HornedRimGlasses', 'NormalBeardBlack', 'HiddenFrown']",0xC272Ed
9157,9738,Male,Dark,"['Earring', 'EyePatch', 'ShadowBeard', 'StringyHair']",0x5efdB6
9158,3833,Male,Light,"['BigShades', 'Fedora', 'Goat']",0xb9Fddb
9159,4965,Male,Mid,"['Hoodie', 'NerdGlasses', 'ShadowBeard']",0x906E55
9160,149,Female,Mid,"['BlackLipstick', 'MedicalMask', 'PilotHelmet', 'HiddenLipstick']",0x2E5CcF
9161,7071,Male,Light,"['Bandana', 'NormalBeard', 'RegularShades']",0xB88F61
9162,1015,Male,Light,"['Cigarette', 'FrontBeardDark', 'RosyCheeks']",0x9dFc5A
9163,9936,Female,Mid,"['Bandana', 'BlackLipstick', 'Earring', 'NerdGlasses']",0x0F045a
9164,9704,Female,Albino,"['Earring', 'MessyHair', 'PurpleLipstick']",0x517Fe8
9165,9378,Male,Albino,"['Cigarette', 'FrumpyHair', 'RegularShades']",0xCffC33
9166,3927,Male,Mid,"['Frown', 'NerdGlasses', 'PoliceCap']",0xa25803
9167,1227,Female,Dark,"['BlackLipstick', 'PurpleEyeShadow', 'WildWhiteHair']",0x9674ED
9168,4290,Male,Dark,"['KnittedCap', 'Muttonchops', 'Smile', 'VR']",0x0E9AED
9169,6354,Male,Mid,"['DGlasses', 'PeakSpike']",0x2f2f23
9170,1409,Male,Mid,"['CowboyHat', 'NormalBeard', 'RegularShades']",0x9674ED
9171,5994,Male,Mid,"['Cap', 'FrontBeard', 'NerdGlasses']",0xF12D70
9172,3878,Male,Dark,"['Fedora', 'NerdGlasses', 'ShadowBeard']",0xa25803
9173,7251,Male,Albino,"['Cap', 'ClassicShades', 'Goat']",0x28996b
9174,5160,Male,Albino,"['FrontBeardDark', 'StringyHair']",0xd880e1
9175,2505,Male,Dark,"['ClownHairGreen', 'Goat', 'Vape']",0x303052
9176,5095,Male,Mid,"['CrazyHair', 'FrontBeardDark']",0x076d14
9177,1952,Female,Mid,"['HalfShaved', 'HotLipstick', 'PurpleEyeShadow']",0xc22E7D
9178,4424,Male,Mid,"['Cigarette', 'Earring', 'FrontBeard', 'NerdGlasses']",0x718F33
9179,6846,Male,Mid,"['Cigarette', 'Mohawk', 'NormalBeardBlack']",0xCa11d1
9180,6551,Male,Mid,"['Bandana', 'BigShades', 'Earring', 'LuxuriousBeard']",0x81facc
9181,8177,Female,Mid,"['BigShades', 'BlackLipstick', 'Cap']",0xfAB9B8
9182,9925,Female,Mid,"['Bandana', 'Earring', 'HornedRimGlasses']",0x94de7E
9183,2200,Female,Dark,"['BlackLipstick', 'ClownEyesBlue', 'RedMohawk']",0x530afa
9184,6525,Male,Dark,"['Cigarette', 'LuxuriousBeard', 'MessyHair']",0xa25803
9185,3186,Male,Albino,"['NormalBeard', 'PurpleHair']",0x69021A
9186,8903,Female,Albino,"['KnittedCap', 'NerdGlasses', 'PurpleLipstick']",0xF1ad94
9187,7318,Male,Light,"['Earring', 'Goat', 'MohawkThin']",0x25b606
9188,1331,Female,Light,"['Cigarette', 'Earring', 'HotLipstick', 'WildWhiteHair', 'HiddenEarring']",0x37B468
9189,3785,Male,Dark,"['Earring', 'Fedora', 'FrontBeard']",0x9E427E
9190,4546,Male,Albino,"['Earring', 'SmallShades']",0x415424
9191,1595,Female,Light,"['ClownEyesGreen', 'PurpleLipstick', 'WildBlonde']",0xCffc60
9192,4294,Male,Dark,"['Mohawk', 'Muttonchops', 'Smile']",0x1919DB
9193,1277,Female,Light,"['Cigarette', 'ClownEyesGreen', 'WildWhiteHair']",0x42f913
9194,3733,Female,Albino,"['HotLipstick', 'TassleHat']",0x052564
9195,1180,Female,Albino,"['BlondeShort', 'NerdGlasses']",0xFa5050
9196,8351,Male,Light,"['ClownEyesGreen', 'CrazyHair']",0x26f744
9197,5040,Male,Mid,"['FrontBeardDark', 'ShavedHead']",0xf0D699
9198,6562,Male,Dark,"['DGlasses', 'Bandana']",0x2503E9
9199,5841,Male,Light,"['Headband', 'Mustache', 'Vape']",0x51688C
9200,7145,Female,Light,"['EyeMask', 'MohawkDark']",0x753b20
9201,417,Female,Light,"['StraightHairBlonde', 'WeldingGoggles']",0x4c1147
9202,7905,Male,Dark,"['BigShades', 'MessyHair', 'Pipe']",0xa25803
9203,492,Zombie,Zombie,"['CapForward', 'ClownNose', 'Goat', 'Mole']",0x8Dbbca
9204,8445,Male,Light,"['Cigarette', 'ClownEyesGreen', 'StringyHair']",0x4dA94e
9205,2625,Female,Mid,"['BigShades', 'Earring', 'Mole', 'StraightHairDark', 'HiddenEarring']",0xCc7357
9206,5502,Male,Light,"['EyePatch', 'Handlebars', 'Headband', 'Pipe']",0x0d93bc
9207,4818,Male,Dark,"['Hoodie', 'NerdGlasses', 'ShadowBeard', 'Vape']",0x31a5Ff
9208,4416,Male,Light,"['ShadowBeard', 'Vape']",0x0fef20
9209,6540,Male,Dark,"['Cigarette', 'LuxuriousBeard', 'StringyHair']",0x26f744
9210,6836,Male,Light,"['Earring', 'EyePatch', 'MohawkThin', 'NormalBeardBlack']",0x2C9F8C
9211,1885,Female,Dark,"['BlackLipstick', 'ClownEyesBlue', 'HalfShaved', 'SilverChain']",0x3BE89b
9212,6537,Male,Albino,"['Bandana', 'EyePatch', 'LuxuriousBeard']",0x415424
9213,3031,Female,Dark,"['ClownEyesGreen', 'DarkHair', 'Earring', 'HotLipstick', 'HiddenEarring']",0x303052
9214,811,Male,Light,"['EyeMask', 'TopHat']",0x1d28A7
9215,9830,Female,Albino,"['Mole', 'PurpleLipstick', 'StringyHair']",0x577eBC
9216,1902,Male,Mid,"['GoldChain', 'HornedRimGlasses', 'VampireHair']",0x076d14
9217,5392,Female,Dark,"['Earring', 'MohawkThin', 'PurpleEyeShadow']",0x7A3960
9218,5965,Male,Dark,"['EyePatch', 'FrontBeard', 'ShavedHead']",0x2ECBb9
9219,2075,Male,Dark,"['DGlasses', 'VampireHair']",0x6301Ad
9220,3155,Male,Mid,"['BigShades', 'Chinstrap', 'PurpleHair']",0x362B35
9221,8969,Male,Mid,"['Cigarette', 'ClassicShades', 'MohawkDark']",0xa25803
9222,8906,Male,Albino,"['KnittedCap', 'NerdGlasses']",0x007508
9223,718,Female,Dark,"['PinkWithHat', 'PurpleLipstick', 'RegularShades']",0x52D855
9224,1257,Female,Mid,"['Earring', 'Vape', 'WildWhiteHair', 'HiddenEarring']",0xA29066
9225,7617,Male,Light,"['Bandana', 'Muttonchops', 'Pipe']",0xeB8140
9226,5496,Male,Dark,"['BigShades', 'Handlebars', 'PeakSpike']",0xd3e2e7
9227,8474,Male,Albino,"['ClownEyesBlue', 'Headband']",0x4084dF
9228,9175,Female,Dark,"['BlackLipstick', 'HornedRimGlasses', 'Mohawk']",0x8bE6ad
9229,5895,Female,Mid,"['ClassicShades', 'CrazyHair', 'Vape']",0x3dDE27
9230,3644,Female,Albino,"['BlackLipstick', 'Pipe', 'TassleHat']",0xCC7C33
9231,6714,Male,Light,"['Mustache', 'RegularShades', 'StringyHair']",0xB3E085
9232,3901,Male,Dark,"['Cigarette', 'Fedora']",0xa25803
9233,8462,Male,Light,"['Bandana', 'ClownEyesGreen', 'Earring']",0xCB1df6
9234,3518,Male,Mid,"['KnittedCap', 'LuxuriousBeard', 'MedicalMask']",0x7f3560
9235,4090,Male,Light,"['Cigarette', 'ClownNose', 'Hoodie', 'NormalBeardBlack']",0x5AB584
9236,8974,Male,Light,"['ClassicShades', 'MohawkDark']",0x2E9CB2
9237,288,Female,Mid,"['Cigarette', 'ClownEyesBlue', 'Earring', 'OrangeSide', 'HiddenEarring']",0x69021A
9238,7533,Male,Mid,"['RegularShades', 'ShavedHead']",0xBA0c68
9239,5541,Male,Mid,"['BigShades', 'CrazyHair', 'Handlebars']",0xc22E7D
9240,302,Female,Dark,"['Mole', 'OrangeSide']",0x3432B4
9241,1844,Male,Dark,"['BigBeard', 'Earring', 'MohawkDark', 'RegularShades']",0x31a5Ff
9242,5200,Male,Light,"['Frown', 'KnittedCap', 'Mustache']",0x4e2a1B
9243,6592,Male,Dark,"['Mole', 'Mustache', 'PeakSpike']",0x269616
9244,4148,Female,Dark,"['ClownEyesGreen', 'ClownNose', 'HotLipstick', 'WildHair']",0xCffC33
9245,3810,Male,Mid,"['Earring', 'Fedora', 'Mustache', 'NerdGlasses']",0x4EdAa8
9246,4493,Male,Albino,['ClownEyesGreen'],0x8F6b1e
9247,2766,Female,Light,"['EyeMask', 'PurpleLipstick', 'StraightHair']",0x9B4575
9248,8018,Female,Light,"['Bandana', 'HotLipstick', 'VR']",0xE5545c
9249,4743,Male,Mid,"['CapForward', 'Cigarette', 'ShadowBeard']",0x7A44D9
9250,5599,Male,Mid,"['ClassicShades', 'Earring', 'Handlebars', 'MessyHair']",0x997bD6
9251,3577,Male,Mid,"['MedicalMask', 'NerdGlasses', 'StringyHair']",0x69021A
9252,5936,Male,Light,"['RegularShades', 'Vape', 'WildHair']",0xa4Ba53
9253,3735,Female,Light,"['Earring', 'HotLipstick', 'TassleHat', 'HiddenEarring']",0x7A5Dbd
9254,2589,Male,Light,"['ClownHairGreen', 'EyePatch', 'ShadowBeard']",0x0521a0
9255,6834,Male,Light,"['MohawkDark', 'NormalBeardBlack']",0xBA19BA
9256,6278,Male,Light,"['DGlasses', 'MohawkThin', 'Mustache']",0x005734
9257,4554,Female,Dark,"['ClownEyesBlue', 'HotLipstick']",0xd6a984
9258,433,Female,Mid,"['Cigarette', 'StraightHair', 'WeldingGoggles']",0x7d4823
9259,5331,Male,Mid,"['Frown', 'StringyHair']",0x4bbb41
9260,7642,Male,Dark,"['Cap', 'HornedRimGlasses', 'Muttonchops']",0xee7C71
9261,7173,Female,Mid,"['EyeMask', 'FrumpyHair']",0x2d45db
9262,3140,Male,Light,"['Earring', 'PurpleHair', 'SmallShades', 'Vape', 'HiddenEarring']",0xa25803
9263,7469,Male,Light,"['Do-rag', 'EyePatch']",0x62E1D5
9264,4084,Male,Mid,"['CapForward', 'ClownNose', 'ShadowBeard', 'VR']",0xFAf9f6
9265,52,Ape,Ape,"['Bandana', 'BigShades']",0xCC7C33
9266,8500,Male,Dark,"['ClownEyesBlue', 'MohawkDark', 'Mole', 'ShadowBeard']",0x231d68
9267,6346,Male,Light,"['DGlasses', 'Earring', 'PeakSpike']",0x005734
9268,932,Male,Light,"['Goat', 'ShavedHead', 'Spots']",0xcbEFa0
9269,9951,Female,Light,"['Bandana', 'BlackLipstick', 'Earring']",0x5d89Cc
9270,9792,Female,Albino,"['BigShades', 'BlackLipstick', 'Earring', 'StringyHair']",0xAE7721
9271,5368,Female,Mid,"['Earring', 'HotLipstick', 'KnittedCap', 'PurpleEyeShadow']",0xA0BC78
9272,7397,Male,Dark,"['ClownEyesGreen', 'Do-rag', 'Pipe']",0xc8F422
9273,6019,Male,Light,"['ClassicShades', 'CrazyHair', 'FrontBeard']",0xa25803
9274,6314,Male,Dark,"['LuxuriousBeard', 'NerdGlasses', 'ShavedHead']",0xEf8820
9275,4043,Male,Mid,"['NerdGlasses', 'PoliceCap', 'ShadowBeard']",0x7ccd2E
9276,3987,Male,Light,"['NormalBeard', 'Pipe', 'PoliceCap']",0xa25803
9277,6270,Male,Mid,"['Bandana', 'Chinstrap']",0xd5b171
9278,1725,Female,Albino,"['Earring', 'HotLipstick', 'StraightHairBlonde', 'HiddenEarring']",0x4084dF
9279,3129,Male,Mid,"['Earring', 'Frown', 'PurpleHair', 'ShadowBeard', 'HiddenEarring']",0x00B278
9280,31,Ape,Ape,"['DGlasses', 'CowboyHat']",0x6611fE
9281,5118,Male,Light,"['ClassicShades', 'FrontBeardDark', 'Mohawk']",0x1D12d0
9282,1760,Male,Mid,"['BigBeard', 'Fedora']",0x577eBC
9283,5256,Male,Dark,"['Frown', 'Mohawk', 'VR']",0x2f2f23
9284,4447,Male,Mid,"['NerdGlasses', 'NormalBeardBlack']",0x7A3960
9285,6806,Male,Light,"['CrazyHair', 'NormalBeardBlack', 'RegularShades']",0x2f7f6F
9286,7921,Female,Mid,"['Bandana', 'HotLipstick', 'Pipe']",0x9Fce8e
9287,9595,Male,Dark,"['Earring', 'EyePatch', 'MessyHair', 'ShadowBeard']",0x729FcB
9288,7897,Female,Mid,"['BlackLipstick', 'Earring', 'Pipe', 'WildHair', 'HiddenEarring']",0xa25803
9289,5259,Male,Light,"['Cap', 'Cigarette', 'Frown', 'NerdGlasses']",0x7A3022
9290,2541,Male,Mid,"['ClownHairGreen', 'Goat', 'Pipe', 'RegularShades']",0x062C54
9291,388,Male,Dark,"['BuckTeeth', 'MohawkThin']",0x577eBC
9292,971,Male,Mid,"['EyePatch', 'MessyHair', 'Spots']",Opensea
9293,5575,Male,Dark,"['Cigarette', 'Handlebars', 'MohawkThin']",0x530afa
9294,4065,Male,Albino,"['NerdGlasses', 'PoliceCap']",0xa25803
9295,2546,Female,Albino,"['Mole', 'Pipe', 'StraightHairDark']",0x961d63
9296,7248,Male,Dark,"['Goat', 'MessyHair', 'VR']",0xBA0c68
9297,5505,Male,Dark,"['CrazyHair', 'Handlebars', 'VR']",0x8F6b1e
9298,2294,Male,Albino,"['BigShades', 'Cigarette', 'VampireHair']",0xB0dAfc
9299,4602,Male,Albino,"['CapForward', 'Handlebars']",0x51688C
9300,4223,Male,Mid,"['CapForward', 'Smile']",0x51688C
9301,2460,Female,Dark,"['BlackLipstick', 'PurpleEyeShadow', 'StraightHairDark']",0x24e267
9302,5135,Male,Mid,"['Cigarette', 'FrontBeardDark', 'FrumpyHair', 'NerdGlasses']",0x26f744
9303,8514,Female,Mid,"['ClownEyesBlue', 'MohawkDark']",0x269616
9304,9695,Female,Dark,"['Earring', 'MessyHair', 'Mole']",0x778608
9305,5109,Male,Light,"['Cigarette', 'FrontBeardDark', 'MohawkDark', 'Mole']",0x7c0B1F
9306,4734,Male,Dark,"['CapForward', 'ClassicShades']",0xE5625a
9307,5435,Female,Mid,"['Cigarette', 'PurpleEyeShadow', 'StringyHair']",0xddA77c
9308,2308,Female,Light,"['BlondeBob', 'HornedRimGlasses']",0x062C54
9309,5659,Female,Mid,"['BlackLipstick', 'BlueEyeShadow', 'Mohawk']",0xC352B5
9310,1683,Female,Light,"['Cigarette', 'NerdGlasses', 'StraightHairBlonde']",0xfb9A27
9311,706,Female,Dark,"['ClownEyesBlue', 'PinkWithHat', 'PurpleLipstick']",0x2e2E26
9312,8430,Female,Light,"['ClownEyesGreen', 'HotLipstick', 'MessyHair']",0xEE4512
9313,7187,Female,Mid,"['EyeMask', 'MessyHair']",0x810c32
9314,58,Male,Light,"['Beanie', 'Frown']",0xD4fa6E
9315,6636,Male,Mid,"['ClassicShades', 'CrazyHair', 'Mustache']",0x9A6a87
9316,3300,Male,Dark,"['BigShades', 'Chinstrap', 'CrazyHair', 'Earring', 'Smile']",0xB53349
9317,314,Female,Mid,"['HotLipstick', 'OrangeSide']",0x55Afb7
9318,4160,Male,Dark,"['BigShades', 'ClownNose', 'MohawkDark']",0x577ff1
9319,2934,Male,Mid,"['Bandana', 'ClownEyesBlue', 'SilverChain']",0x24e267
9320,9962,Female,Albino,"['Bandana', 'Mole']",0x577eBC
9321,6680,Male,Mid,"['HornedRimGlasses', 'Mohawk', 'Mustache']",0x7dAa87
9322,8140,Male,Dark,"['Cap', 'EyePatch', 'ShadowBeard']",0xE30161
9323,5076,Male,Albino,"['ClassicShades', 'FrontBeardDark', 'Headband']",0x005734
9324,2563,Female,Dark,"['BlackLipstick', 'ClownEyesGreen', 'Earring', 'StraightHairDark', 'HiddenEarring']",0x752f4a
9325,432,Female,Light,"['BlackLipstick', 'StraightHair', 'WeldingGoggles']",0x338FD1
9326,8172,Female,Dark,"['Cap', 'Earring', 'PurpleLipstick', 'RegularShades']",0x20a6F2
9327,2486,Female,Light,"['BlueEyeShadow', 'StraightHairDark']",0x59900b
9328,3468,Male,Dark,"['Earring', 'GoldChain', 'HornedRimGlasses', 'StringyHair']",0xBA0c68
9329,373,Male,Light,"['BuckTeeth', 'Cap', 'Earring', 'ShadowBeard']",0xC40dF8
9330,4396,Male,Dark,"['Frown', 'HornedRimGlasses']",0xdD9D84
9331,8507,Female,Light,"['ClownEyesBlue', 'HotLipstick', 'MohawkDark']",0x3BE89b
9332,425,Female,Albino,"['HalfShaved', 'WeldingGoggles']",0xA351a4
9333,9173,Female,Light,"['BlackLipstick', 'Earring', 'HornedRimGlasses', 'MohawkThin']",0xb1879D
9334,9744,Female,Mid,"['EyePatch', 'StringyHair']",0x3BE89b
9335,7481,Male,Dark,"['ClassicShades', 'Earring', 'ShavedHead']",0x8225ac
9336,4235,Male,Light,"['ClownEyesGreen', 'Handlebars', 'Mohawk', 'Smile', 'HiddenSmile']",0x717403
9337,6460,Male,Mid,"['Earring', 'LuxuriousBeard', 'Mohawk']",0x3d19c5
9338,2566,Female,Dark,"['ClownEyesGreen', 'PurpleLipstick', 'StraightHairDark']",0x3BE89b
9339,218,Female,Mid,"['ClownEyesGreen', 'HotLipstick', 'Tiara']",0x18E804
9340,6459,Male,Light,"['Earring', 'LuxuriousBeard', 'MohawkThin']",0xbB322d
9341,1316,Female,Light,"['BlackLipstick', 'Mole', 'WildWhiteHair']",0x9f2942
9342,6198,Male,Light,"['Chinstrap', 'Earring', 'KnittedCap', 'RegularShades']",0x171193
9343,9190,Male,Dark,"['BigShades', 'Earring', 'Mohawk']",0xCd2c66
9344,4883,Male,Light,"['ClassicShades', 'Hoodie', 'NormalBeard']",0x78b599
9345,6052,Male,Light,"['FrontBeard', 'Mohawk']",0xD57818
9346,5004,Male,Light,"['FrontBeardDark', 'ShavedHead', 'Vape', 'VR']",0x370Cec
9347,3224,Male,Mid,"['ClownEyesGreen', 'PurpleHair']",0x584C7A
9348,9298,Female,Albino,"['HotLipstick', 'Mohawk']",0x50dd57
9349,8818,Female,Light,"['Cigarette', 'CrazyHair', 'HotLipstick']",0xA7Eba7
9350,1357,Male,Albino,"['CowboyHat', 'FrontBeardDark', 'SmallShades']",0xE64777
9351,8282,Male,Light,"['Earring', 'Mohawk', 'SmallShades']",0xa5d0D5
9352,847,Male,Dark,"['RegularShades', 'TopHat']",0xa25803
9353,7179,Female,Dark,"['BlackLipstick', 'EyeMask', 'MessyHair']",0x24e267
9354,3255,Male,Albino,"['Earring', 'NerdGlasses', 'PurpleHair', 'HiddenEarring']",0x8F6b1e
9355,5198,Male,Light,"['Bandana', 'Earring', 'Frown', 'LuxuriousBeard', 'HiddenFrown']",0x9AE891
9356,2332,Male,Light,"['NerdGlasses', 'VampireHair']",0x8F6b1e
9357,5190,Male,Light,"['Chinstrap', 'Frown', 'Mohawk']",0xd5b171
9358,3611,Female,Dark,"['BlueEyeShadow', 'Earring', 'TassleHat', 'HiddenEarring']",0x52768F
9359,5741,Female,Light,"['CrazyHair', 'Earring', 'GreenEyeShadow', 'PurpleLipstick']",0x577eBC
9360,1390,Male,Light,"['CowboyHat', 'LuxuriousBeard']",0xa25803
9361,6297,Male,Mid,"['Bandana', 'EyeMask', 'LuxuriousBeard']",0x0E9AED
9362,4329,Male,Dark,"['KnittedCap', 'Mole', 'RegularShades', 'Smile']",0x384BFb
9363,4719,Male,Light,"['CapForward', 'ClownEyesGreen']",0xD0add2
9364,5564,Male,Dark,"['Handlebars', 'MohawkDark']",0x269616
9365,9456,Male,Albino,"['Cigarette', 'FrumpyHair']",0x3BE89b
9366,1974,Female,Mid,"['BlueEyeShadow', 'Earring', 'HalfShaved', 'Pipe', 'HiddenEarring']",0x7d4d1F
9367,2795,Female,Mid,"['ClownEyesBlue', 'StraightHair']",0x3BE89b
9368,501,Zombie,Zombie,"['Earring', 'Hoodie', 'HiddenEarring']",0x7224a1
9369,7118,Female,Dark,"['Cap', 'Earring', 'EyeMask', 'HiddenEarring']",0xd6a984
9370,5820,Female,Mid,"['Earring', 'GreenEyeShadow', 'StringyHair']",0x4dA94e
9371,3843,Male,Light,"['EyePatch', 'Fedora', 'Muttonchops']",0x7760E0
9372,6094,Male,Light,"['EyePatch', 'FrontBeard', 'StringyHair']",0x12F8dE
9373,163,Female,Light,"['BlackLipstick', 'Cigarette', 'PilotHelmet']",0xD387A6
9374,4340,Male,Light,"['Earring', 'MohawkDark', 'Smile']",0xD55Ff8
9375,4280,Male,Dark,"['Earring', 'NerdGlasses', 'ShavedHead', 'Smile']",0xaea8E3
9376,293,Female,Dark,"['HornedRimGlasses', 'OrangeSide', 'PurpleLipstick']",0x113d75
9377,9811,Female,Dark,"['BlackLipstick', 'Cigarette', 'NerdGlasses', 'StringyHair']",0xCffC33
9378,3359,Male,Mid,"['BigShades', 'Cigarette', 'Earring', 'Mole', 'ShavedHead']",0x18E804
9379,259,Female,Dark,"['MedicalMask', 'OrangeSide']",0x69021A
9380,8612,Male,Dark,"['ClassicShades', 'Headband', 'Mole']",0x6ff0BE
9381,3679,Female,Light,"['ClassicShades', 'HotLipstick', 'TassleHat']",0x7A3022
9382,3220,Male,Mid,"['Cigarette', 'Earring', 'PurpleHair', 'SmallShades', 'HiddenEarring']",0xa25803
9383,9181,Female,Dark,"['BigShades', 'Earring', 'HotLipstick', 'MohawkThin']",0xfe0D9a
9384,6919,Male,Mid,"['Earring', 'NormalBeard', 'ShavedHead']",0xD57818
9385,3315,Male,Dark,"['Frown', 'Muttonchops', 'StringyHair', 'Vape', 'VR']",0x2f7f6F
9386,7651,Male,Dark,"['MohawkDark', 'Muttonchops', 'SmallShades']",0x269616
9387,1868,Male,Mid,"['BigBeard', 'BigShades', 'MessyHair']",0x717403
9388,9229,Female,Light,"['Earring', 'Mohawk', 'NerdGlasses']",0x44FAb5
9389,3439,Male,Light,"['CrazyHair', 'GoldChain', 'ShadowBeard']",0xB88F61
9390,5098,Male,Mid,"['BigShades', 'Earring', 'FrontBeardDark', 'KnittedCap']",0x02970C
9391,9892,Male,Light,"['Bandana', 'Mole', 'ShadowBeard']",0xd5b171
9392,245,Female,Light,"['Cigarette', 'HotLipstick', 'Tiara']",0x69021A
9393,4950,Male,Mid,"['ClownEyesBlue', 'Earring', 'Hoodie', 'HiddenEarring']",0x26f744
9394,6352,Male,Light,"['DGlasses', 'PeakSpike']",0xEEC5CB
9395,2357,Female,Mid,"['Earring', 'HalfShaved', 'HotLipstick', 'Mole', 'HiddenEarring']",0x729FcB
9396,4104,Female,Light,"['BlueEyeShadow', 'ClownNose', 'MohawkDark', 'Vape']",0xa25803
9397,1497,Female,Light,"['BlackLipstick', 'PurpleEyeShadow', 'WildBlonde']",0x26f744
9398,9514,Male,Albino,"['Cigarette', 'RegularShades', 'WildHair']",0x26f744
9399,3887,Male,Albino,"['Fedora', 'RegularShades']",0x51688C
9400,1573,Female,Light,"['Pipe', 'PurpleLipstick', 'VR', 'WildBlonde']",0x0120b4
9401,8446,Female,Albino,"['ClownEyesGreen', 'StringyHair']",0x61F52f
9402,1860,Male,Mid,"['BigBeard', 'Earring', 'FrumpyHair']",0x26f744
9403,7805,Male,Dark,"['HornedRimGlasses', 'PeakSpike']",0x1c699F
